BIN_FCSKU_DATA,EXPECTED_QUANTITY,filename
"{'B000KKTGO6': {'asin': 'B000KKTGO6', 'height': {'unit': 'IN', 'value': 0.099999999898}, 'length': {'unit': 'IN', 'value': 4.699999995206}, 'name': 'Schlage Lock Company C9130B3 Hasp with Hook, 3/4"" x 2 3/4""', 'normalizedName': 'Schlage Lock Company C9130B3 Hasp with Hook, 3/4"" x 2 3/4""', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.022046001186074866}, 'width': {'unit': 'IN', 'value': 4.599999995308}}, 'B0012LOQUQ': {'asin': 'B0012LOQUQ', 'height': {'unit': 'IN', 'value': 1.0999999988780003}, 'length': {'unit': 'IN', 'value': 5.899999993982}, 'name': 'American Weigh 100g x 0.01g Digital Scale', 'normalizedName': 'American Weigh 100g x 0.01g Digital Scale', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 0.3499999999999999}, 'width': {'unit': 'IN', 'value': 3.899999996022}}, 'B00BZMNZQS': {'asin': 'B00BZMNZQS', 'height': {'unit': 'IN', 'value': 2.699999997246}, 'length': {'unit': 'IN', 'value': 5.199999994696}, 'name': 'GNC Herbal Plus Standardized® Grape Seed Extract 300mg 100 Capsules (2 PACKS)', 'normalizedName': 'GNC Herbal Plus Standardized® Grape Seed Extract 300mg 100 Capsules (2 PACKS)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.5}, 'width': {'unit': 'IN', 'value': 5.099999994798}}, 'B00IAC5UKU': {'asin': 'B00IAC5UKU', 'height': {'unit': 'IN', 'value': 3.49999999643}, 'length': {'unit': 'IN', 'value': 5.599999994287999}, 'name': 'Spiceologist - Tandoori Glory BBQ Rub and Seasoning - Moroccan Spice Blend - 9 oz.', 'normalizedName': 'Spiceologist - Tandoori Glory BBQ Rub and Seasoning - Moroccan Spice Blend - 9 oz.', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.75}, 'width': {'unit': 'IN', 'value': 3.6999999962260004}}, 'B017DJUZMI': {'asin': 'B017DJUZMI', 'height': {'unit': 'IN', 'value': 1.49999999847}, 'length': {'unit': 'IN', 'value': 6.099999993778}, 'name': 'Premium Miniature Yarn Pack - Pastel Brights Adventure - 8 Acrylic Yarn Skeins - Pastel Colors - Perfect for Any Crochet and Knitting Mini Yarn Project - FREE Ebook', 'normalizedName': 'Premium Miniature Yarn Pack - Pastel Brights Adventure - 8 Acrylic Yarn Skeins - Pastel Colors - Perfect for Any Crochet and Knitting Mini Yarn Project - FREE Ebook', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.3799999996813356}, 'width': {'unit': 'IN', 'value': 6.099999993778}}}",8,00821.jpg
"{'B000JEUPF2': {'asin': 'B000JEUPF2', 'height': {'unit': 'IN', 'value': 4.899999995002001}, 'length': {'unit': 'IN', 'value': 10.899999988882}, 'name': 'Sunny Toys 14"" Dad In Blue Suit Glove Puppet', 'normalizedName': 'Sunny Toys 14"" Dad In Blue Suit Glove Puppet', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.5999999994968457}, 'width': {'unit': 'IN', 'value': 6.099999993778}}, 'B001CD1AO4': {'asin': 'B001CD1AO4', 'height': {'unit': 'IN', 'value': 2.99999999694}, 'length': {'unit': 'IN', 'value': 4.199999995716}, 'name': 'Imodium Multi-Symptom Relief of Diarrhea, 42-Count Caplets (Pack of 2)', 'normalizedName': '(Pack of 2) Imodium Multi-Symptom Relief of Diarrhea, 42-Count Caplets', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.1}, 'width': {'unit': 'IN', 'value': 3.699999996226}}, 'B019BUJ7YY': {'asin': 'B019BUJ7YY', 'height': {'unit': 'IN', 'value': 2.7999999971439995}, 'length': {'unit': 'IN', 'value': 5.49999999439}, 'name': 'Zestech Best Selling Waterproof Night Vision High Definition Car Rear View Camera for HONDA CRV 2006-2011 Auto Parking Reverse Vehicle Backup Camera with 170 Degree Viewing Angle', 'normalizedName': 'Zestech Best Selling Waterproof Night Vision High Definition Car Rear View Camera for HONDA CRV 2006-2011 Auto Parking Reverse Vehicle Backup Camera with 170 Degree Viewing Angle', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.3499999997064933}, 'width': {'unit': 'IN', 'value': 2.99999999694}}}",5,00822.jpg
"{'B001CD1AO4': {'asin': 'B001CD1AO4', 'height': {'unit': 'IN', 'value': 2.99999999694}, 'length': {'unit': 'IN', 'value': 4.199999995716}, 'name': 'Imodium Multi-Symptom Relief of Diarrhea, 42-Count Caplets (Pack of 2)', 'normalizedName': '(Pack of 2) Imodium Multi-Symptom Relief of Diarrhea, 42-Count Caplets', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.1}, 'width': {'unit': 'IN', 'value': 3.699999996226}}, 'B019BUJ7YY': {'asin': 'B019BUJ7YY', 'height': {'unit': 'IN', 'value': 2.7999999971439995}, 'length': {'unit': 'IN', 'value': 5.49999999439}, 'name': 'Zestech Best Selling Waterproof Night Vision High Definition Car Rear View Camera for HONDA CRV 2006-2011 Auto Parking Reverse Vehicle Backup Camera with 170 Degree Viewing Angle', 'normalizedName': 'Zestech Best Selling Waterproof Night Vision High Definition Car Rear View Camera for HONDA CRV 2006-2011 Auto Parking Reverse Vehicle Backup Camera with 170 Degree Viewing Angle', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.3499999997064933}, 'width': {'unit': 'IN', 'value': 2.99999999694}}}",4,00823.jpg
"{'B00EXU3RBC': {'asin': 'B00EXU3RBC', 'height': {'unit': 'IN', 'value': 0.7086614166}, 'length': {'unit': 'IN', 'value': 5.4330708606}, 'name': 'Bastex Dynamic Hybrid Case for Apple Iphone 4, 4s -White Silicone with Sky Blue Fading Shell', 'normalizedName': 'Bastex Dynamic Hybrid Case for Apple Iphone 4, 4s -White Silicone with Sky Blue Fading Shell', 'quantity': 5, 'weight': {'unit': 'pounds', 'value': 0.022046001186074866}, 'width': {'unit': 'IN', 'value': 3.0708661386}}, 'B00SG990WQ': {'asin': 'B00SG990WQ', 'height': {'unit': 'IN', 'value': 0.899999999082}, 'length': {'unit': 'IN', 'value': 4.899999995002001}, 'name': 'iPod Touch 4 Case, Bastex Heavy Duty Hybrid Protective Case - Soft Black Silicone Cover with Grey and White Chevron Teal Bottom with Black Anchor Design Case for Apple iPod Touch 4**INCLUDES SCREEN PROTECTOR**', 'normalizedName': 'iPod Touch 4 Case, Bastex Heavy Duty Hybrid Protective Case - Soft Black Silicone Cover with Grey and White Chevron Teal Bottom with Black Anchor Design Case for Apple iPod Touch 4**INCLUDES SCREEN PROTECTOR**', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.04999999995807048}, 'width': {'unit': 'IN', 'value': 3.799999996124}}, 'B01AWGYBYM': {'asin': 'B01AWGYBYM', 'height': {'unit': 'IN', 'value': 0.393700787}, 'length': {'unit': 'IN', 'value': 5.5905511754}, 'name': ""Everything You've Come To Expect"", 'normalizedName': ""Everything You've Come To Expect"", 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.22046001167587295}, 'width': {'unit': 'IN', 'value': 4.8818897588}}}",8,00824.jpg
"{'B00B7LQ73U': {'asin': 'B00B7LQ73U', 'height': {'unit': 'IN', 'value': 4.299999995614}, 'length': {'unit': 'IN', 'value': 8.199999991636}, 'name': 'Nikon 8245 ACULON A211 8x42 Binocular (Black)', 'normalizedName': 'Nikon 8245 ACULON A211 8x42 Binocular (Black)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.4499999979454534}, 'width': {'unit': 'IN', 'value': 7.699999992146}}, 'B015OU8W3M': {'asin': 'B015OU8W3M', 'height': {'unit': 'IN', 'value': 1.3999999985719997}, 'length': {'unit': 'IN', 'value': 7.599999992248}, 'name': 'Colored Pencil Set with Case, 7-Inch, Pack of 72', 'normalizedName': 'Pack of 72 Colored Pencil Set with Case, 7-Inch,', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 1.149999999035621}, 'width': {'unit': 'IN', 'value': 7.49999999235}}}",5,00825.jpg
"{'B013TOWZ9C': {'asin': 'B013TOWZ9C', 'height': {'unit': 'IN', 'value': 1.199999998776}, 'length': {'unit': 'IN', 'value': 8.49999999133}, 'name': 'Disney Sofia the First - Metal Tin Case Pencil Box', 'normalizedName': 'Disney Sofia the First - Metal Tin Case Pencil Box', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.022046001167587297}, 'width': {'unit': 'IN', 'value': 3.6999999962260004}}, 'B017QZ571I': {'asin': 'B017QZ571I', 'height': {'unit': 'IN', 'value': 1.99999999796}, 'length': {'unit': 'IN', 'value': 7.599999992248}, 'name': 'iArtker Adults and Kids Art Supplies Trilateral Long Colored Pencils with Sharpener (set of 24)', 'normalizedName': 'iArtker Adults and Kids Art Supplies Trilateral Long Colored Pencils with Sharpener (set of 24)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.3499999997064932}, 'width': {'unit': 'IN', 'value': 1.99999999796}}, 'B01CGGW918': {'asin': 'B01CGGW918', 'height': {'unit': 'IN', 'value': 2.1999999977560005}, 'length': {'unit': 'IN', 'value': 5.899999993982}, 'name': 'Bestten Multi-Functional Wall Tap, 3 Outlets and 2 USB Charging Ports (2.4A/Port, 3.1A Total) with Surge Protector, ETL Listed', 'normalizedName': 'Bestten Multi-Functional Wall Tap, 3 Outlets and 2 USB Charging Ports (2.4A/Port, 3.1A Total) with Surge Protector, ETL Listed', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.24999999979035234}, 'width': {'unit': 'IN', 'value': 4.599999995308}}}",5,00826.jpg
"{'B000F4H5GI': {'asin': 'B000F4H5GI', 'height': {'unit': 'IN', 'value': 5.599999994287999}, 'length': {'unit': 'IN', 'value': 8.599999991228}, 'name': 'Twinings Black Tea, Irish Breakfast, 20 Count Bagged Tea (6 Pack)', 'normalizedName': '(6 Pack) Twinings Black Tea, Irish Breakfast, 20 Count Bagged Tea', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.2999999989098325}, 'width': {'unit': 'IN', 'value': 6.599999993268}}, 'B013TOWZ9C': {'asin': 'B013TOWZ9C', 'height': {'unit': 'IN', 'value': 1.199999998776}, 'length': {'unit': 'IN', 'value': 8.49999999133}, 'name': 'Disney Sofia the First - Metal Tin Case Pencil Box', 'normalizedName': 'Disney Sofia the First - Metal Tin Case Pencil Box', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.022046001167587297}, 'width': {'unit': 'IN', 'value': 3.6999999962260004}}, 'B017QZ571I': {'asin': 'B017QZ571I', 'height': {'unit': 'IN', 'value': 1.99999999796}, 'length': {'unit': 'IN', 'value': 7.599999992248}, 'name': 'iArtker Adults and Kids Art Supplies Trilateral Long Colored Pencils with Sharpener (set of 24)', 'normalizedName': 'iArtker Adults and Kids Art Supplies Trilateral Long Colored Pencils with Sharpener (set of 24)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.3499999997064932}, 'width': {'unit': 'IN', 'value': 1.99999999796}}, 'B01CGGW918': {'asin': 'B01CGGW918', 'height': {'unit': 'IN', 'value': 2.1999999977560005}, 'length': {'unit': 'IN', 'value': 5.899999993982}, 'name': 'Bestten Multi-Functional Wall Tap, 3 Outlets and 2 USB Charging Ports (2.4A/Port, 3.1A Total) with Surge Protector, ETL Listed', 'normalizedName': 'Bestten Multi-Functional Wall Tap, 3 Outlets and 2 USB Charging Ports (2.4A/Port, 3.1A Total) with Surge Protector, ETL Listed', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.24999999979035234}, 'width': {'unit': 'IN', 'value': 4.599999995308}}}",6,00827.jpg
"{'B013TOWZ9C': {'asin': 'B013TOWZ9C', 'height': {'unit': 'IN', 'value': 1.199999998776}, 'length': {'unit': 'IN', 'value': 8.49999999133}, 'name': 'Disney Sofia the First - Metal Tin Case Pencil Box', 'normalizedName': 'Disney Sofia the First - Metal Tin Case Pencil Box', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.022046001167587297}, 'width': {'unit': 'IN', 'value': 3.6999999962260004}}, 'B017QZ571I': {'asin': 'B017QZ571I', 'height': {'unit': 'IN', 'value': 1.99999999796}, 'length': {'unit': 'IN', 'value': 7.599999992248}, 'name': 'iArtker Adults and Kids Art Supplies Trilateral Long Colored Pencils with Sharpener (set of 24)', 'normalizedName': 'iArtker Adults and Kids Art Supplies Trilateral Long Colored Pencils with Sharpener (set of 24)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.3499999997064932}, 'width': {'unit': 'IN', 'value': 1.99999999796}}, 'B01CGGW918': {'asin': 'B01CGGW918', 'height': {'unit': 'IN', 'value': 2.1999999977560005}, 'length': {'unit': 'IN', 'value': 5.899999993982}, 'name': 'Bestten Multi-Functional Wall Tap, 3 Outlets and 2 USB Charging Ports (2.4A/Port, 3.1A Total) with Surge Protector, ETL Listed', 'normalizedName': 'Bestten Multi-Functional Wall Tap, 3 Outlets and 2 USB Charging Ports (2.4A/Port, 3.1A Total) with Surge Protector, ETL Listed', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.24999999979035234}, 'width': {'unit': 'IN', 'value': 4.599999995308}}}",5,00828.jpg
"{'B00CN8AGE2': {'asin': 'B00CN8AGE2', 'height': {'unit': 'IN', 'value': 0.99999999898}, 'length': {'unit': 'IN', 'value': 10.599999989188}, 'name': 'LeapFrog LeapPad Ultra Gel Skin, Purple', 'normalizedName': 'LeapFrog LeapPad Ultra Gel Skin, Purple', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.3499999999999999}, 'width': {'unit': 'IN', 'value': 6.399999993472}}, 'B01BBG7Q1W': {'asin': 'B01BBG7Q1W', 'height': {'unit': 'IN', 'value': 0.99999999898}, 'length': {'unit': 'IN', 'value': 9.9999999898}, 'name': 'Generic Replacement TV Remote Control Fit for AKB72914207 for LG AKB72914240 AKB72914003', 'normalizedName': 'Generic Replacement TV Remote Control Fit for AKB72914207 for LG AKB72914240 AKB72914003', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.24999999979035234}, 'width': {'unit': 'IN', 'value': 2.99999999694}}}",3,00829.jpg
"{'B00CN8AGE2': {'asin': 'B00CN8AGE2', 'height': {'unit': 'IN', 'value': 0.99999999898}, 'length': {'unit': 'IN', 'value': 10.599999989188}, 'name': 'LeapFrog LeapPad Ultra Gel Skin, Purple', 'normalizedName': 'LeapFrog LeapPad Ultra Gel Skin, Purple', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.3499999999999999}, 'width': {'unit': 'IN', 'value': 6.399999993472}}, 'B01BBG7Q1W': {'asin': 'B01BBG7Q1W', 'height': {'unit': 'IN', 'value': 0.99999999898}, 'length': {'unit': 'IN', 'value': 9.9999999898}, 'name': 'Generic Replacement TV Remote Control Fit for AKB72914207 for LG AKB72914240 AKB72914003', 'normalizedName': 'Generic Replacement TV Remote Control Fit for AKB72914207 for LG AKB72914240 AKB72914003', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.24999999979035234}, 'width': {'unit': 'IN', 'value': 2.99999999694}}}",2,00830.jpg
"{'B00E68O4JU': {'asin': 'B00E68O4JU', 'height': {'unit': 'IN', 'value': 4.299999995614}, 'length': {'unit': 'IN', 'value': 12.49999998725}, 'name': 'Conair Infiniti Pro Curl Secret Curling Iron', 'normalizedName': 'Conair Infiniti Pro Curl Secret Curling Iron', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 1.7}, 'width': {'unit': 'IN', 'value': 5.799999994084}}, 'B00PZ6FG3K': {'asin': 'B00PZ6FG3K', 'height': {'unit': 'IN', 'value': 2.99999999694}, 'length': {'unit': 'IN', 'value': 16.199999983475998}, 'name': 'LolliZ Party Ware For 6', 'normalizedName': 'LolliZ Party Ware For 6', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.45}, 'width': {'unit': 'IN', 'value': 9.099999990718}}}",4,00831.jpg
"{'B010DLUNHK': {'asin': 'B010DLUNHK', 'height': {'unit': 'IN', 'value': 0.799999999184}, 'length': {'unit': 'IN', 'value': 6.599999993268}, 'name': 'Matone® Earphones, Universal Stereo Bass Headphones Earphones Earbuds with Mic Microphone, Best In-Ear Headphones with Volume Control for iPhone 6, iPhone 6 Plus, LG, Samsung Galaxy S6,S6 Edge, HTC,MP3 Player etc with 3.5mm Jack (Golden)', 'normalizedName': 'Matone® Earphones, Universal Stereo Bass Headphones Earphones Earbuds with Mic Microphone, Best In-Ear Headphones with Volume Control for iPhone 6, iPhone 6 Plus, LG, Samsung Galaxy S6,S6 Edge, HTC,MP3 Player etc with 3.5mm Jack (Golden)', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.10000000000000002}, 'width': {'unit': 'IN', 'value': 4.799999995104}}}",2,00832.jpg
"{'B01E6TKJP6': {'asin': 'B01E6TKJP6', 'height': {'unit': 'IN', 'value': 0.99999999898}, 'length': {'unit': 'IN', 'value': 9.9999999898}, 'name': 'Liquar Delicates Laundry Bags (Set of 5 + 1 Non-woven Bag) - Washing Bags for Blouse, Hosiery, Stocking, Underwear, Bra and Lingerie, Pink', 'normalizedName': 'Set of 5 Liquar Delicates Laundry Bags ( + 1 Non-woven Bag) - Washing Bags for Blouse, Hosiery, Stocking, Underwear, Bra and Lingerie, Pink', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.3499999997064932}, 'width': {'unit': 'IN', 'value': 8.399999991432}}}",3,00833.jpg
"{'B001UE6N7O': {'asin': 'B001UE6N7O', 'height': {'unit': 'IN', 'value': 0.49999999949}, 'length': {'unit': 'IN', 'value': 3.399999996532}, 'name': 'Zeikos ZE-CPL58 58mm Multi-Coated Circular Polarizer Filter', 'normalizedName': 'Zeikos ZE-CPL58 58mm Multi-Coated Circular Polarizer Filter', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.1}, 'width': {'unit': 'IN', 'value': 2.699999997246}}, 'B00B0LF45Y': {'asin': 'B00B0LF45Y', 'height': {'unit': 'IN', 'value': 2.599999997348}, 'length': {'unit': 'IN', 'value': 7.399999992452001}, 'name': 'Dr. Fischer Premium, Purified, Non-irritating & Hypoallergenic Eyelid Wipes – Pre-moistened Wipes for Complementary Treatment of Red Eye, Dry Eye, and Inflammatory Blepharitis & Conjunctivitis – Cleanses Make-up (30)', 'normalizedName': 'Dr. Fischer Premium, Purified, Non-irritating & Hypoallergenic Eyelid Wipes – Pre-moistened Wipes for Complementary Treatment of Red Eye, Dry Eye, and Inflammatory Blepharitis & Conjunctivitis – Cleanses Make-up (30)', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.10000000000000002}, 'width': {'unit': 'IN', 'value': 3.199999996736}}, 'B00TBJWR0M': {'asin': 'B00TBJWR0M', 'height': {'unit': 'IN', 'value': 1.49999999847}, 'length': {'unit': 'IN', 'value': 4.9999999949}, 'name': 'La Roche-Posay Anthelios AOX Daily Antioxidant Serum with Sunscreen with SPF 50', 'normalizedName': 'La Roche-Posay Anthelios AOX Daily Antioxidant Serum with Sunscreen with SPF 50', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.3}, 'width': {'unit': 'IN', 'value': 1.49999999847}}, 'B00Y1LKPUO': {'asin': 'B00Y1LKPUO', 'height': {'unit': 'IN', 'value': 0.299999999694}, 'length': {'unit': 'IN', 'value': 12.99999998674}, 'name': 'Citronella Mosquito Sticks - Natural Repellent Scented Incense for Enjoying the Outdoors - 100 Count', 'normalizedName': 'Citronella Mosquito Sticks - Natural Repellent Scented Incense for Enjoying the Outdoors - 100 Count', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.20000000000000004}, 'width': {'unit': 'IN', 'value': 2.99999999694}}, 'B01FFQI5Y6': {'asin': 'B01FFQI5Y6', 'height': {'unit': 'IN', 'value': 0.599999999388}, 'length': {'unit': 'IN', 'value': 6.699999993166}, 'name': 'BlackBerry Priv tempered glass screen protector, Feitenn 3D Curved Full Screen film 0.2mm HD Clear Gorilla Glass Protector Film For BlackBerry Priv (Clear)', 'normalizedName': 'BlackBerry Priv tempered glass screen protector, Feitenn 3D Curved Full Screen film 0.2mm HD Clear Gorilla Glass Protector Film For BlackBerry Priv (Clear)', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.19999999983228192}, 'width': {'unit': 'IN', 'value': 3.6999999962260004}}}",8,00834.jpg
"{'B00EAHXYDO': {'asin': 'B00EAHXYDO', 'height': {'unit': 'IN', 'value': 2.899999997042}, 'length': {'unit': 'IN', 'value': 9.9999999898}, 'name': 'Nerf Super Soaker Freezefire Blaster', 'normalizedName': 'Nerf Super Soaker Freezefire Blaster', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.85}, 'width': {'unit': 'IN', 'value': 9.9999999898}}, 'B015UKPIHO': {'asin': 'B015UKPIHO', 'height': {'unit': 'IN', 'value': 2.699999997246}, 'length': {'unit': 'IN', 'value': 16.99999998266}, 'name': 'SOGODE BBQ Grill Brush 18"" Barbecue Cleaner Tools, 360° Grill Cleaning with 3 Stainless Steel Bristles in 1, for Char-broil, Weber ,Porcelain, Charcoal and Infrared Grills', 'normalizedName': 'SOGODE BBQ Grill Brush 18"" Barbecue Cleaner Tools, 360° Grill Cleaning with 3 Stainless Steel Bristles in 1, for Char-broil, Weber ,Porcelain, Charcoal and Infrared Grills', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.8499999992871979}, 'width': {'unit': 'IN', 'value': 4.9999999949}}}",2,00835.jpg
"{'0133985008': {'asin': '0133985008', 'height': {'unit': 'IN', 'value': 0.299999999694}, 'length': {'unit': 'IN', 'value': 10.799999988984}, 'name': 'Social Problems Plus MySocLab without Pearson eText -- Access Card Package (6th Edition)', 'normalizedName': 'Social Problems Plus MySocLab without Pearson eText -- Access Card Package (6th Edition)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.4}, 'width': {'unit': 'IN', 'value': 8.399999991432}}, 'B001OYQ4QK': {'asin': 'B001OYQ4QK', 'height': {'unit': 'IN', 'value': 4.399999995512001}, 'length': {'unit': 'IN', 'value': 8.49999999133}, 'name': 'Willow Tree Generations', 'normalizedName': 'Willow Tree Generations', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 1.15}, 'width': {'unit': 'IN', 'value': 5.099999994798}}, 'B0162ELHZE': {'asin': 'B0162ELHZE', 'height': {'unit': 'IN', 'value': 1.99999999796}, 'length': {'unit': 'IN', 'value': 9.099999990718}, 'name': 'Multifunction Kitchen Digital Food Scale, Great for Diet, Weight Loss & Portion Control, Accurate Weight Watchers up to 11 lbs (5 KG) - LCD Display & Tare, Tempered Glass', 'normalizedName': 'Multifunction Kitchen Digital Food Scale, Great for Diet, Weight Loss & Portion Control, Accurate Weight Watchers up to 11 lbs (5 KG) - LCD Display & Tare, Tempered Glass', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.1999999989936914}, 'width': {'unit': 'IN', 'value': 7.099999992758}}}",4,00836.jpg
